,track_id,genre_id,genre_name,tempo,chroma_cqt_mean_0,chroma_cqt_mean_1,chroma_cqt_mean_2,chroma_cqt_mean_3,chroma_cqt_mean_4,chroma_cqt_mean_5,chroma_cqt_mean_6,chroma_cqt_mean_7,chroma_cqt_mean_8,chroma_cqt_mean_9,chroma_cqt_mean_10,chroma_cqt_mean_11,chroma_cqt_var_0,chroma_cqt_var_1,chroma_cqt_var_2,chroma_cqt_var_3,chroma_cqt_var_4,chroma_cqt_var_5,chroma_cqt_var_6,chroma_cqt_var_7,chroma_cqt_var_8,chroma_cqt_var_9,chroma_cqt_var_10,chroma_cqt_var_11,chroma_cens_mean_0,chroma_cens_mean_1,chroma_cens_mean_2,chroma_cens_mean_3,chroma_cens_mean_4,chroma_cens_mean_5,chroma_cens_mean_6,chroma_cens_mean_7,chroma_cens_mean_8,chroma_cens_mean_9,chroma_cens_mean_10,chroma_cens_mean_11,chroma_cens_var_0,chroma_cens_var_1,chroma_cens_var_2,chroma_cens_var_3,chroma_cens_var_4,chroma_cens_var_5,chroma_cens_var_6,chroma_cens_var_7,chroma_cens_var_8,chroma_cens_var_9,chroma_cens_var_10,chroma_cens_var_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var
0,72,0,classical,117.45383522727273,0.34514332079837784,0.3494259492878038,0.4532781500366152,0.3353646361817095,0.24793991706963714,0.4588652856350772,0.18737733719581567,0.3240936362200441,0.23693177898096401,0.32389245353010954,0.3737727016883163,0.21392530106860708,0.07117559687447417,0.06243486236531628,0.10053143831562358,0.09588588959574654,0.04249925241817418,0.11228941172212648,0.014503718229611622,0.05959667251582501,0.048841543176491226,0.0720215461264735,0.09761555429926771,0.04336759044096476,0.24545739247540224,0.24750013567676868,0.33715641589413736,0.20731482050737113,0.14503661837778742,0.3324515325425634,0.09595545708311502,0.22988624259043258,0.13036093626078227,0.226690230282961,0.2602066864725516,0.10261538841053516,0.032476224338204865,0.02018673984359136,0.03995708247527057,0.03858138275350676,0.018222436354404813,0.04825728319780478,0.01414574782321136,0.02677419102478656,0.02370619270774758,0.030563826648752443,0.06253307638276173,0.026201635919591446,-0.03113614389650857,0.1677903349895449,-0.08990964997718108,-0.085024663476288,-0.014825748298493174,-0.02546624210792153,0.020599491894245148,0.00020673673134297132,1216.044272398269,130392.87812490966,1594.7416473641151,79676.44020048015,2334.769215303309,504988.60695416474,0.06374715799148607,0.0009270192682614526,-426.7149762271544,7265.243661134942,145.85677873088403,940.7286730509953,-11.246739003473458,201.8431137840339,33.540078973579455,89.08680330524628,6.323112253673246,69.610441099417,-2.8953203569807613,47.0184926936523,-0.3177854973619,52.125951772402935,3.4250625510551505,49.946586213339046,3.86263281710798,69.63475790984766,1.3417454265277113,126.32790698305553,1.302140873563205,221.92744783281583,5.317877826400178,196.84894361703684,3.42734900406624,82.83501214534694
1,72,0,classical,117.45383522727273,0.34514332079837784,0.3494259492878038,0.4532781500366152,0.3353646361817095,0.24793991706963714,0.4588652856350772,0.18737733719581567,0.3240936362200441,0.23693177898096401,0.32389245353010954,0.3737727016883163,0.21392530106860708,0.07117559687447417,0.06243486236531628,0.10053143831562358,0.09588588959574654,0.04249925241817418,0.11228941172212648,0.014503718229611622,0.05959667251582501,0.048841543176491226,0.0720215461264735,0.09761555429926771,0.04336759044096476,0.24545739247540224,0.24750013567676868,0.33715641589413736,0.20731482050737113,0.14503661837778742,0.3324515325425634,0.09595545708311502,0.22988624259043258,0.13036093626078227,0.226690230282961,0.2602066864725516,0.10261538841053516,0.032476224338204865,0.02018673984359136,0.03995708247527057,0.03858138275350676,0.018222436354404813,0.04825728319780478,0.01414574782321136,0.02677419102478656,0.02370619270774758,0.030563826648752443,0.06253307638276173,0.026201635919591446,-0.03113614389650857,0.1677903349895449,-0.08990964997718108,-0.085024663476288,-0.014825748298493174,-0.02546624210792153,0.020599491894245148,0.00020673673134297132,1216.044272398269,130392.87812490966,1594.7416473641151,79676.44020048015,2334.769215303309,504988.60695416474,0.06374715799148607,0.0009270192682614526,-426.7149762271544,7265.243661134942,145.85677873088403,940.7286730509953,-11.246739003473458,201.8431137840339,33.540078973579455,89.08680330524628,6.323112253673246,69.610441099417,-2.8953203569807613,47.0184926936523,-0.3177854973619,52.125951772402935,3.4250625510551505,49.946586213339046,3.86263281710798,69.63475790984766,1.3417454265277113,126.32790698305553,1.302140873563205,221.92744783281583,5.317877826400178,196.84894361703684,3.42734900406624,82.83501214534694
2,72,0,classical,117.45383522727273,0.34514332079837784,0.3494259492878038,0.4532781500366152,0.3353646361817095,0.24793991706963714,0.4588652856350772,0.18737733719581567,0.3240936362200441,0.23693177898096401,0.32389245353010954,0.3737727016883163,0.21392530106860708,0.07117559687447417,0.06243486236531628,0.10053143831562358,0.09588588959574654,0.04249925241817418,0.11228941172212648,0.014503718229611622,0.05959667251582501,0.048841543176491226,0.0720215461264735,0.09761555429926771,0.04336759044096476,0.24545739247540224,0.24750013567676868,0.33715641589413736,0.20731482050737113,0.14503661837778742,0.3324515325425634,0.09595545708311502,0.22988624259043258,0.13036093626078227,0.226690230282961,0.2602066864725516,0.10261538841053516,0.032476224338204865,0.02018673984359136,0.03995708247527057,0.03858138275350676,0.018222436354404813,0.04825728319780478,0.01414574782321136,0.02677419102478656,0.02370619270774758,0.030563826648752443,0.06253307638276173,0.026201635919591446,-0.03113614389650857,0.1677903349895449,-0.08990964997718108,-0.085024663476288,-0.014825748298493174,-0.02546624210792153,0.020599491894245148,0.00020673673134297132,1216.044272398269,130392.87812490966,1594.7416473641151,79676.44020048015,2334.769215303309,504988.60695416474,0.06374715799148607,0.0009270192682614526,-426.7149762271544,7265.243661134942,145.85677873088403,940.7286730509953,-11.246739003473458,201.8431137840339,33.540078973579455,89.08680330524628,6.323112253673246,69.610441099417,-2.8953203569807613,47.0184926936523,-0.3177854973619,52.125951772402935,3.4250625510551505,49.946586213339046,3.86263281710798,69.63475790984766,1.3417454265277113,126.32790698305553,1.302140873563205,221.92744783281583,5.317877826400178,196.84894361703684,3.42734900406624,82.83501214534694
3,73,0,classical,129.19921875,0.5261677900674454,0.21333191393987683,0.38064505152416583,0.2175368509204652,0.23983456923916524,0.5880290560132844,0.15765453275419292,0.26037617971568966,0.12951278952417242,0.26968828604694145,0.33656852397136505,0.16389039320635151,0.11963072649404374,0.01780353542073866,0.11393068923538505,0.054920881239100425,0.026474493623706335,0.14134406620810372,0.020821917789422467,0.04795813745032274,0.008893102354444763,0.05797647882730531,0.11147354989151564,0.014612154345450308,0.4066228080063553,0.14671924159842345,0.2804142818584002,0.12553538933460176,0.18406530068190333,0.442663068361527,0.0655489711346218,0.19074874122468305,0.04518058458607957,0.19540208067444084,0.23238551088500106,0.0913180632376027,0.049321927252250874,0.014960536599323471,0.04740510513111713,0.02326867064066796,0.013937738330915043,0.05768048870575513,0.011012564511569452,0.025349885092356764,0.006245703701300111,0.028857337091328827,0.05417271108824759,0.013449734963265042,-0.009846209745701476,0.32608625571392,-0.16231861345823032,0.014493379980822882,-0.04091608549953593,0.0035648429046613566,0.043374624103307724,0.0006055817939341068,1157.1729675095792,102288.7028249027,1279.7419509966155,96232.44962961096,1987.9046460792376,426949.2485214437,0.07095951044891641,0.0005566895686237177,-373.079336790524,5872.445567742394,160.51474405335878,762.6204472549206,-26.60815679688808,375.8822470257655,15.866936021239805,247.42888902739742,-4.459798314220492,193.96259595224967,-9.962953860036105,128.7507691439131,-6.8992849171213395,97.98140412954545,-11.143612902200406,112.66718395781305,-7.8178005926835255,92.80666441346467,0.16257546681926227,79.36621997424713,1.071013370500902,163.20966308404783,5.442096396051255,230.32674910514118,8.061356601575124,200.18523194798075
4,17,0,classical,117.45383522727273,0.3397868175653327,0.37716074168515956,0.37956463364933224,0.2500830828843463,0.6773295123124946,0.30880433545197533,0.2548541501684554,0.27555872317555463,0.24978197053625553,0.5200319535621438,0.20824484562310647,0.31063432017732906,0.053879495322168396,0.06862332117807776,0.08099099990654457,0.03186520106255956,0.09536797735742758,0.060333399649931646,0.0369938184881389,0.05160932386139115,0.02377174616133538,0.12100409012991438,0.016220055306447476,0.038907782588406804,0.22303429838213837,0.25375173416657376,0.2509382123544146,0.14915498602557678,0.48543877554046516,0.1890109978935743,0.14005057419075828,0.14962619231456264,0.15056552704565634,0.34750762787510414,0.10362906799511559,0.21883897576663033,0.02439744757800658,0.031121838467823897,0.031481131356999016,0.015554498293228428,0.03498189416812388,0.028082275172376204,0.016160283126039142,0.02919097011398487,0.009612594157234264,0.03619495090351978,0.00723542576062235,0.02119612048405736,0.21082780895538783,-0.05967999034017663,-0.09009370330136987,0.13757035537673895,0.042229369617884115,-0.011412058125723346,0.03702544793486595,0.001057476387359202,1302.235567535783,76015.40618917716,1363.5137189674033,83261.44100629797,2288.5861612325853,447454.90414201666,0.08109550357972137,0.0003444164847693249,-377.3318038954384,10441.16423852819,151.91199175611746,819.0537752620063,-31.1023669022066,262.3318726485444,7.656369135147259,495.7452839997544,-12.739483248625085,151.29743226059378,0.1340230338552157,139.75281532884316,-12.586861045366515,112.3323496104264,-0.3299588828018182,67.04300626235417,-9.648018305992082,88.35725136421473,1.3198058730832147,138.5941913701786,-4.928372829986941,165.88957470995626,5.879800455836958,155.29787923775802,4.033052337365368,202.98390052741263
5,57,0,classical,107.666015625,0.5340776624000024,0.26385478751118263,0.45602266348806336,0.3070221620492242,0.2873692201029807,0.3859806362222118,0.24953161066962465,0.4503763046085834,0.2865599415081207,0.301343353190675,0.4384077174360623,0.2853583696399321,0.1406667023869654,0.03221634447431991,0.08066425419912086,0.06741431429881961,0.030176363616999755,0.09700011813939445,0.031253195606414395,0.12245329973337406,0.0580211557823391,0.06314502160616683,0.10529862626103952,0.04423866088878689,0.3352567691844782,0.15022919569194054,0.3222768287547543,0.17209497426829973,0.1861353888441164,0.23680762076986847,0.1311760667705448,0.28619599452874095,0.17238700687134598,0.16596656621871178,0.2800004808692357,0.16140172157783064,0.04817241421628793,0.013674015953376474,0.03180832571129191,0.03658234850773635,0.011249074875913223,0.03940786099975247,0.010547456743104368,0.05358632162307238,0.03306691673286264,0.023844116569171053,0.053474676522490674,0.024589018233746582,0.002262228221645884,0.20730740714926454,0.0300970542315642,-0.02883887829954886,0.0023543180422993986,-0.01639672404821082,0.01657457835972309,9.817739919526502e-05,1677.01579199764,385025.7892020303,1862.548749041791,195523.06998133208,3078.281386053599,2016236.863887107,0.09522769325657894,0.001846603399692888,-434.1475643208492,8765.630414265928,118.01400789021675,1411.6485452873758,-17.760116225703687,407.79996109716933,9.052441531195973,262.73167467657663,-2.4416878685065986,128.27411908528057,3.30899164747361,86.1910358681205,0.44570141836307753,84.457141582817,4.262203983666527,116.93366772142018,-6.376971658563199,222.40216742825802,-10.6254952326834,210.94163245659354,-9.232875527409755,117.20466424047278,-1.84937901949002,130.2194116702027,1.4313621951830737,214.7175169955024
6,32,0,classical,123.046875,0.1381653417871549,0.9477364872174251,0.14624585950047989,0.205728204911529,0.2354148117393143,0.282035867000879,0.256205051095177,0.11214476545083886,0.42358544447120533,0.16730482101996935,0.19797188643457847,0.20368292546027628,0.009606107813903829,0.015956885522080688,0.01021107064498424,0.03746633876794644,0.07817123204913945,0.03466749530637587,0.04872472162623134,0.0053388049091605844,0.03144479112043458,0.038089743493749696,0.016923259608818093,0.019406277026939284,0.05712375904772274,0.6668546114074426,0.06575903481081286,0.11666048592301648,0.12397695737402198,0.2375828829483258,0.19380596282461987,0.02400242434050896,0.4143643068560779,0.07743887273782622,0.15292816955980104,0.1389708874564186,0.00707633770672105,0.005159179300292898,0.008315633202154527,0.02547631288978257,0.042385815365533264,0.019825353799273186,0.028074695826269733,0.002452373870159203,0.008702105116774956,0.022846561637059594,0.012420954085266878,0.02102529071963776,-0.22372249376914202,-0.33612879436430376,-0.31758671876941935,0.06517640605463369,0.07294351393267538,-0.08919711696082518,0.008025196380913258,2.124549246218521e-05,742.8710680894268,14897.225402691578,1128.312248106098,25507.537046513444,1101.1433415368615,84803.25302067219,0.03657876596362229,7.27070173282874e-05,-564.1614966979142,1882.942659552279,184.83003208851437,164.21890535426036,12.46133795564096,115.22852531720731,27.448786995599153,63.75288687671153,-5.363637098414497,77.42175069614201,4.4571427205326435,54.11637065019284,-7.848045078774516,74.72730011598173,0.15497475479076603,50.20104368602007,-3.6376495440096828,67.60659234923645,-1.8603118814269821,55.92171907783449,-10.247653179199729,58.57987194511815,-8.879990253381061,43.37228346867315,-10.23071587289758,39.71595651959054
7,4,0,classical,107.666015625,0.5063715481471585,0.2032323952076421,0.4623231599654823,0.21778942277475768,0.4762949059542676,0.33893462067642327,0.23412122624320908,0.317127764276982,0.250109289318114,0.41431089150785,0.2532056505715484,0.4556064893498496,0.10020044842054068,0.015966003924797093,0.10024969454208887,0.011374735271281505,0.09775720330587502,0.09702607172808614,0.03488981020430598,0.05394279014519261,0.047359637303058706,0.0918412479428495,0.05064908573605614,0.08745669690985146,0.35937215775329767,0.09164225881152992,0.31387842370643343,0.11433801472734342,0.3308709548286456,0.19389000328672826,0.11897207180017673,0.20934949997715238,0.12097225449865023,0.2785444244141359,0.1334349611249304,0.3189967846648361,0.03191510953261556,0.01138730959332553,0.04242913019744173,0.009007921272508235,0.03426942990446284,0.0530147009207686,0.0128059945699095,0.02415444163141483,0.02127722327315163,0.03502238853474919,0.023730847103142765,0.035010396277482356,0.19086920409243077,0.07602161587775633,-0.0003744457103891803,0.08375515672433,-0.03952175381398882,-0.006176476081821707,0.04201054945588112,0.00023348408285528421,1652.0500058782782,68243.99987091754,1606.3245232445915,28466.913598405146,3043.514929614938,355658.9498560826,0.11286023969620743,0.000972766159632661,-324.08191316648606,604.2858056785348,125.23582973896305,226.78009738360032,-35.332080373868216,158.52238118836624,29.92828361324595,78.15068706549636,-17.840967738120003,98.69059096172668,9.96231970462766,76.05947820934713,-16.16632424455069,74.6276557886153,6.509484809241395,134.0223771983168,-6.530990876726259,122.77947054951474,7.845257889140267,120.5173765897982,-18.329548512799757,218.55858045801475,-1.5396455259424726,195.28877295923334,-6.883481053830358,134.44664455869284
8,48,0,classical,143.5546875,0.3067459841421555,0.37749854782150155,0.3183525224742007,0.5514410904174817,0.32698712321357787,0.2462699145660181,0.40113811866234583,0.21046696458911512,0.3888523641049849,0.30381238190772375,0.3335739590591074,0.4248020757052646,0.03890532113268586,0.06777135809506907,0.05451432946140596,0.1113109446948329,0.06822554624767703,0.03193509312159257,0.09196054943228,0.012785481712331888,0.08702452171630298,0.059658973792946254,0.05256322848803697,0.08810112627483586,0.1977834368151115,0.25176256437768063,0.20622463421164702,0.38096896367906896,0.20518305382904903,0.1353596239249008,0.2635939630943933,0.10344605059207905,0.24804697196478045,0.1837602233111831,0.2208161791166837,0.2933240632297235,0.019745015443696008,0.026809730218626048,0.029071868812911444,0.04225910362019368,0.03182560920579489,0.01606928000754805,0.0389483167294646,0.00864008819591825,0.033270913756743056,0.032868298003308365,0.024280775726438553,0.03534328540433162,-0.06430133127234922,-0.11547943357235504,0.07884928310565985,-0.021773893079214846,-0.015721847966221347,0.03752985871498842,0.16029801964759827,0.0033740196377038956,1469.9432563209634,511938.3306263009,1598.077468003639,278089.87892409216,2698.300350413603,2386983.402110806,0.0872662901509288,0.001925010742123001,-190.5905655207005,8758.2169907792,152.5889386054945,2550.9287354675157,-20.683470366545297,438.81334452388626,16.672992792901052,252.2275874876504,-1.763268205244648,125.78661689043199,3.9454941104930223,129.26861684863633,-7.1065973701453995,61.197803237186285,-4.858421703148192,76.21361996545917,-5.3888139329460065,89.11779718109392,5.441604063299956,74.88607535533477,-5.985017090367329,54.57300499567409,-1.7785314337727685,64.17330141913864,-0.8207271535894132,65.40048804080547
9,25,0,classical,129.19921875,0.42527515482090056,0.32834445092064596,0.5050237365092579,0.49124146107197453,0.3589239805090518,0.4381168147737271,0.3853638281511524,0.5458841714701658,0.3743296676689287,0.5048200010245695,0.5179323941315431,0.34454147029678905,0.0685080507670883,0.032766991887686496,0.07623496105518766,0.08129758596793127,0.04556974877388113,0.09335772018260467,0.04971523548386815,0.0925520365332099,0.043449127316999896,0.10009064465945629,0.06667242396772395,0.03665980720189009,0.2357831313850366,0.17019219157088525,0.30593093136625416,0.29233240515101827,0.19378148913640847,0.23225396130942846,0.21398225630440282,0.3215526159461102,0.2091013467968119,0.28814617817470334,0.32064712423194375,0.1824830268796274,0.019546651430379588,0.01031789417225109,0.020192118431170542,0.022920954126923156,0.014068732001212527,0.032058158666546314,0.011363718918561961,0.02762015385316586,0.01560108087711445,0.030287395458920154,0.017469486038928807,0.011398733522338366,0.03414803571049634,0.1297253023237652,0.020204141463228232,-0.058460314750748185,0.009499765270134816,0.012041823607767755,0.06347165256738663,0.0006013367674313486,1139.4723911693031,52349.59824310604,1265.4551699571875,33518.30873130027,2043.937640588719,204486.23893634547,0.06829815088041796,0.0004510111276037741,-290.6529810786517,986.6196191848029,176.69160980142507,381.29847453933553,-35.81014319665909,96.81605043350247,24.438358828718112,51.57079389334808,-8.358004825113017,61.83065931591382,3.3324954882364226,66.88809271415654,-12.61230490448503,53.6172871524142,0.7476681411917849,58.616471946667545,-15.333210508373284,74.24870445723786,0.28215691115437647,83.98001970768,-9.305139183765132,83.01195267267072,2.443397219767169,91.84701370377464,-4.233404800128283,77.30848056365825
